[26Dec2024 00:01:17.876] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Mauro17YT was slain by Wither Skeleton
[26Dec2024 00:01:22.551] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Mauro17YT to 3040.500000, 156.500000, 3866.500000]
[26Dec2024 00:03:26.712] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Mauro17YT was doomed to fall
[26Dec2024 00:03:33.281] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Mauro17YT to 3040.500000, 63.500000, 3853.500000]
[26Dec2024 00:04:24.160] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Mauro17YT to 608.500000, 29.500000, -102.500000]
[26Dec2024 00:04:57.422] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Mauro17YT to 4137.500000, 87.500000, 3622.500000]
[26Dec2024 00:05:11.371] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Mauro17YT to 2985.500000, 80.500000, 3802.500000]
[26Dec2024 00:09:00.194] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Jedu13: Teleported Jedu13 to 2992.500000, 63.500000, 3884.500000]
[26Dec2024 00:09:04.362] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Jedu13 to Mauro17YT]
[26Dec2024 00:09:05.075] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Jedu13 has made the advancement [Welcome To The Machine]
[26Dec2024 00:09:17.679] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Zombie['Gearling'/65252, l='ServerLevel[world]', x=3044.05, y=173.00, z=3879.28] died: Gearling was slain by Jedu13
[26Dec2024 00:09:18.514] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Zombie['Gearling'/65439, l='ServerLevel[world]', x=3043.39, y=173.00, z=3878.54] died: Gearling was slain by Jedu13
[26Dec2024 00:09:22.973] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Zombie['Gearling'/65425, l='ServerLevel[world]', x=3033.49, y=176.00, z=3877.15] died: Gearling burned to death
[26Dec2024 00:09:23.376] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Zombie['Gearling'/65455, l='ServerLevel[world]', x=3032.25, y=177.00, z=3877.15] died: Gearling was slain by Jedu13
[26Dec2024 00:09:24.682] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Zombie['Gearling'/65253, l='ServerLevel[world]', x=3032.14, y=177.00, z=3877.15] died: Gearling was slain by Jedu13
[26Dec2024 00:09:26.476] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Zombie['Gearling'/65511, l='ServerLevel[world]', x=3042.48, y=178.00, z=3870.27] died: Gearling was slain by Mauro17YT
[26Dec2024 00:09:26.872] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Zombie['Gearling'/65481, l='ServerLevel[world]', x=3034.00, y=175.50, z=3877.35] died: Gearling was burnt to a crisp whilst fighting Jedu13
[26Dec2024 00:10:46.372] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Mauro17YT was slain by Skeleton
[26Dec2024 00:11:09.734] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Mauro17YT to 3034.500000, 190.500000, 3866.500000]
[26Dec2024 00:12:39.674] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Jedu13 was slain by Skeleton
[26Dec2024 00:12:44.651] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Jedu13: Teleported Jedu13 to 2995.500000, 173.500000, 3867.500000]
[26Dec2024 00:12:58.225] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Jedu13 was slain by Skeleton
[26Dec2024 00:13:03.176] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Jedu13: Teleported Jedu13 to 2983.500000, 173.500000, 3868.500000]
[26Dec2024 00:17:42.687] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Jedu13 fell from a high place
[26Dec2024 00:17:48.140] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Jedu13: Teleported Jedu13 to 2986.500000, 63.500000, 3865.500000]
[26Dec2024 00:17:56.625] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Jedu13: Teleported Jedu13 to Mauro17YT]
[26Dec2024 00:18:35.028] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Jedu13: Teleported Jedu13 to Mauro17YT]
[26Dec2024 00:18:49.414] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Mauro17YT to 2835.500000, 68.500000, 4007.500000]
[26Dec2024 00:18:57.909] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Jedu13: Teleported Jedu13 to 3039.500000, 291.500000, 3922.500000]
[26Dec2024 00:19:11.803] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Mauro17YT: Teleported Jedu13 to Mauro17YT]
[26Dec2024 00:19:29.498] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [163, 269], pos: BlockPos{x=2623, y=145, z=4308}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.719] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2641, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.719] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2641, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.720] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2641, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.720] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2641, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.720] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2640, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.720] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2640, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.720] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2640, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.721] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [165, 267], pos: BlockPos{x=2640, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.721] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2639, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.721] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2639, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.721] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2638, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.721] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2638, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.721] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2638, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2638, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2637, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2637, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2637, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2637, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2636, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2636, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2635, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2635, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2635, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2635, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2634, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2634, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2633, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.722] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2633, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2633, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2633, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2633, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2632, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2632, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2632, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2632, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.723] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2632, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.879] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2632, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.879] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2631, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.879] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2631, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.879] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2631, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.879] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2631, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.879] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2631, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.879] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2630, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2630, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2630, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2630, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2630, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2629, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2629, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2629, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2629, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2629, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2629, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2628, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2628, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2628, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.880] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2628, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2628, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2628, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2627, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2627, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2627, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2627, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2627, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2627, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2626, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2626, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2626, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2626, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2626, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2626, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.881] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2625, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2625, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2625, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2625, y=161, z=4284}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2625, y=161, z=4283}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2625, y=161, z=4282}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2624, y=161, z=4287}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2624, y=161, z=4286}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
[26Dec2024 00:20:19.882] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [164, 267], pos: BlockPos{x=2624, y=161, z=4285}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / eternal_tales:comets_portal]
